delta_time,x_bias,y_bias,total_sigma,rgt_corr_sigma,xy_corr_sigma,N_pts
140227330.27243078,0.4371058780951772,-1.144855299646485,0.0468031298885725,0.0468475076927725,0.0442797379185178,10380
140354617.93664196,0.453021886655725,-1.0166677335570362,0.0509610853222455,0.0517814047046423,0.0476801436047122,13601
140484693.65543053,0.9805184706129264,-0.8915898092013192,0.0661579089730996,0.0662500800811288,0.0634065307751112,16364
140614854.13366994,1.4187586036635538,-0.5455861990387068,0.0566252469762479,0.0576801471671365,0.0566442549103261,16242
140744950.54934123,0.51097927264985,-0.0550005540250258,0.0472362559238838,0.0473496384796944,0.0472910423437803,19033
140875072.14753705,-0.5280562613133966,0.1524256429913461,0.0420503708521131,0.0438378249820969,0.043723813517788,19707
141005178.8394553,-1.2800387827747803,0.106571295252395,0.0396092632936018,0.0396275627721791,0.0392918745598093,13705
141135329.93143806,-3.045108489413169,-0.4980503955321442,0.0503612658981586,0.0506313880876175,0.0490803401789522,8618
141265453.5117035,-3.5951135890560506,-0.5908873603338684,0.0582429200220009,0.0584159192492751,0.0563009363522889,7144
141395559.15388113,-3.8979142098914186,-0.3369714634651927,0.0538430283088543,0.0541519653231647,0.0516425166100968,8318
141522851.64751574,-4.472747390073681,-1.5740228930530265,0.0586589496592285,0.0587983372502673,0.0509116315294987,15615
141652989.6484366,-4.436283289583677,-1.585101211116999,0.0558752306225157,0.0558848914946809,0.0476724179584538,15817
141780268.0809813,-4.055418374717744,-1.3502185369390436,0.0499592823026518,0.0500875408053558,0.0446194024346849,18150
141910380.86089292,-3.6744270230982976,-1.3253761830510091,0.0481370816832706,0.0481644108110726,0.0441287097897042,14941
142040463.60419965,-3.741903519261037,-1.5076743595261304,0.0491396347391395,0.0492390809494297,0.0426837542628926,11626
142170630.78898847,-3.311287131629957,-1.301563011830575,0.0489570765305786,0.0490554977729703,0.0438087100995661,9936
142300801.61537677,-2.4369890971805512,-1.4515004465673358,0.0526017587967945,0.0531696181403664,0.049068629835673,13096
142430858.62435442,-2.248565235100789,-1.7501248574763182,0.0507562210224389,0.0511745056631313,0.0464039684794647,18437
142560989.90302852,-2.2128688329771244,-1.6949918796119066,0.047212326952542,0.0479512009942831,0.0452440992444766,17564
142691097.01920164,-2.0194148404917684,-1.6601838983075732,0.0499754579184714,0.0500135459587066,0.0453119392363316,16639
142821223.54232985,-1.5549216099368657,-1.8056786480584968,0.0546043982414414,0.0548624652590108,0.0468026368475066,15379
142948518.07903793,-0.4493976325461055,-1.6358874564679329,0.0485422645333621,0.0492027356965552,0.0448631100245882,17264
143078637.17857605,-0.0361681879343083,-1.3080980357041117,0.0444074188995199,0.0444251286931545,0.0430991490966644,18655
143205931.18190795,-0.7344284631494018,-1.4125359721017876,0.0429281114642525,0.0431531726927614,0.0412164241420647,18242
143338883.13350213,-0.607717431261449,-1.3675522653655323,0.0430303951901601,0.0430636197548896,0.0412983887795191,14341
143466133.85118407,-0.1716925824011181,-1.094689317318704,0.0476901370125078,0.0477267001649953,0.0468748005628787,8185
143596301.25050342,-0.5076098191988054,-1.222754495456608,0.0510205262799486,0.0510402188102038,0.050016230831272,7060
143726400.97777027,-1.2824096903858675,-1.4778700464090064,0.0453857632735478,0.0454278213027703,0.0427606585851825,12894
143856547.65457952,-2.179325396985781,-1.518799333810556,0.0483736948182939,0.0486977801799697,0.045607472160536,15753
143986637.31893587,-2.9163527134654794,-1.8236325966306552,0.0570434937708872,0.0585374950471213,0.0548805379988045,17938
144116787.25430742,-3.998636867026318,-2.1687199161972397,0.0648319043089408,0.0648784371291145,0.0590906509513035,16030
144246879.69789913,-4.816164519592582,-2.0432318726721186,0.0636013228936468,0.0637999145134505,0.0542223055708043,14641
144374193.43020666,-5.175059767250265,-1.7649801455275926,0.0629185266696097,0.0630856780945042,0.0533792556841141,13233
144504276.62898836,-4.624682668390241,-1.0911780926263883,0.0541133685443887,0.0542284196020039,0.0499960657225601,13631
144631568.55493158,-4.103179989912149,-0.8493783424385667,0.0507605015553686,0.0507902210852516,0.0479234230977049,12426
144761702.96124554,-3.189158956620357,-0.6777376782012865,0.0475582702285308,0.0475809054969593,0.045678555744683,8804
144891850.8275292,-2.060096336333839,-0.5446019536246697,0.041359586701354,0.0413869174589091,0.040248746498963,10746
145021938.86887753,-1.312164232482695,-0.3537362640788303,0.0406801104886501,0.0407321205019718,0.0401947415739937,14926
145152142.375945,-0.6069069181302749,-0.3786582946260472,0.0419218767329581,0.0419282936814492,0.041480442483953,13661
145279351.672072,0.1067174643129451,-0.5635709099465289,0.0431615608667146,0.04340210084626,0.0424600349930812,4678
145412401.30792135,-0.2396790083881694,-0.0843712152876941,0.0521240989376256,0.0532709082567491,0.0532558706356379,6679
145542414.96882266,-0.3316686861497617,0.0043026206766369,0.0509519227230305,0.0514466819020538,0.0514297519824447,13497
145672572.63655108,0.2958458055988108,0.0463971537696364,0.0481864726552984,0.048351265995287,0.0483322679492047,10593
145799849.80432558,0.2755166350467118,0.2375751581688966,0.0471404650288094,0.0471638832802271,0.0469941851084714,14601
145929960.05867273,0.1677975433424765,0.1429109670357814,0.0489994519705738,0.0490106318703559,0.0489632997360498,19552
146057237.11104065,0.3989938569199495,0.5261451217567823,0.0433318533686588,0.0442390765647702,0.0440085480946837,19746
146187404.160725,0.4657508459936567,0.7464120957321213,0.0378860710263395,0.0380111387411001,0.0374833269456699,16337
146317468.5849332,0.2376846095584583,0.941268630555634,0.0479198676019512,0.0479719214363847,0.0473460516192491,7532
146447656.45434678,-1.2319686277712336,1.2586862025090186,0.052105164298674,0.0523542009835524,0.0510176507375135,4453
146577720.837906,-1.1227073877208351,1.5230651959765793,0.0492620647872412,0.0493857998933707,0.0474827926852561,8859
146704999.33518973,-1.014444545019842,1.547807892668154,0.0501112402718859,0.0504791839052669,0.0486184212289411,6484
146837961.1969338,-0.9560629363396184,1.7720488669259864,0.050175012588444,0.0509955620935763,0.0486195919020399,5021
146968125.99287248,-1.240895013410866,2.001122906648661,0.0474204620230044,0.047424777516337,0.0440865688225678,12390
147098199.07370013,-1.1898917224224936,2.1794248034259947,0.0467731097325121,0.0467773738615652,0.0428389717475659,16659
147225489.80690902,-1.921069388783981,2.280363552566673,0.0517884850450925,0.0522838757017912,0.0480462305285158,11127
147355624.18889952,-3.0471156899793748,2.2878021097691024,0.0569582757305408,0.0569653705352209,0.0522243202796787,10385
147482945.22896627,-4.217153399603381,2.5689467535931145,0.0557483411609303,0.0558702587922843,0.0486786077654349,17084
147613011.13285303,-5.176791822650227,2.367598361064539,0.054969542097533,0.0549820824483156,0.0469555796319643,18915
147743140.04793912,-5.40248058334299,2.192912271460781,0.0559992524636777,0.0560120410909141,0.0483111103700338,7044
147873259.1905827,-2.8847080255115287,1.0400247172195984,0.0522875322348232,0.0523380085934194,0.0503465774467819,3519
148003403.42887825,-1.0437930701229083,1.2952574898145448,0.0508988294856135,0.0514616146924849,0.0501338554384348,12078
148133493.73320326,-1.9434519167714477,1.368497176814902,0.0470483080017396,0.047062252050874,0.0449732741318502,19527
148263643.85921586,-2.3937158538310737,1.2589930309075985,0.0445957559287012,0.0447471463150239,0.0424195142981499,20498
148393728.24831367,-1.651979712896058,0.8136398436629554,0.0434949251716604,0.0436513567312035,0.0426155416112311,19944
148523834.27734122,-2.576968704557642,1.155730537693832,0.0441536073356808,0.0443914530641363,0.0420942625665945,19916
148651138.72403786,-1.455259256656414,1.6566397210747394,0.044228666707253,0.0442412063608585,0.0416107017874866,20005
148778538.5662759,0.822532680695186,0.9115491109668776,0.0394427209229126,0.0394621859826716,0.0386558003662576,15631
148908552.8907013,-0.5460425325384839,0.6193295376046829,0.0377007979807967,0.0377450173931061,0.0373244320030371,7503
149038766.19830135,-0.2158739816148027,1.690433928738342,0.0431187993861673,0.0434438899120957,0.0411254108866471,12184
149168795.57132214,2.0394102472481666,1.4090417550119525,0.0428493834319306,0.0430828549756671,0.0408686454262513,11799
149298961.19791096,0.6688902277776514,0.3400114953320115,0.0414047511926843,0.0414505817030669,0.0412874746652278,14052
149429030.98910278,-1.0258998750880013,0.526665370045662,0.039921609220455,0.0407940828770558,0.0403474294252701,18476
149559193.04407883,-0.0574395731362418,1.2003713307647428,0.0399333710928399,0.0399935515752953,0.0387463334974135,19807
149689253.1823632,2.372333259802651,1.032199477586193,0.0418631673125888,0.0418656131442591,0.0400923816464731,18734
149816577.60872352,2.2156182794872605,0.3795399416669224,0.0448693120897984,0.044873183930541,0.043992170586947,11594
148133493.73320326,-1.9434519167714568,1.3684971768149026,0.0470483080017396,0.047062252050874,0.0449732741318502,19527
148263643.85921586,-2.3937158538311016,1.258993030907595,0.0445957559287012,0.0447471463150239,0.0424195142981499,20498
148393728.24831367,-1.651979712896061,0.8136398436629534,0.0434949251716604,0.0436513567312035,0.0426155416112311,19944
148523834.27734122,-2.5769687045576357,1.1557305376938354,0.0441536073356808,0.0443914530641363,0.0420942625665945,19916
148651138.72403786,-1.4552592566563989,1.6566397210747492,0.044228666707253,0.0442412063608585,0.0416107017874866,20005
148778538.5662759,0.8225326806951879,0.9115491109668744,0.0394427209229126,0.0394621859826716,0.0386558003662576,15631
148908552.8907013,-0.5460425325384829,0.619329537604683,0.0377007979807967,0.0377450173931061,0.0373244320030371,7503
149038766.19830135,-0.2158739816148078,1.690433928738346,0.0431187993861673,0.0434438899120957,0.0411254108866471,12184
149168795.57132214,2.039410247248166,1.4090417550119527,0.0428493834319305,0.0430828549756671,0.0408686454262513,11799
149298961.19791096,0.6688902277776547,0.3400114953320088,0.0414047511926843,0.0414505817030669,0.0412874746652278,14052
149429030.98910278,-1.025899875088002,0.5266653700456635,0.039921609220455,0.0407940828770558,0.0403474294252701,18476
149559193.04407883,-0.0574395731362429,1.2003713307647328,0.0399333710928399,0.0399935515752953,0.0387463334974135,19807
149689253.1823632,2.3723332598026663,1.0321994775861985,0.0418631673125888,0.0418656131442591,0.0400923816464731,18734
149816577.60872352,2.2156182794872765,0.3795399416669241,0.0448693120897984,0.044873183930541,0.043992170586947,11594
149949467.70283562,-0.0448206840228024,0.9060025319305526,0.0460151073421526,0.0466851409263535,0.0460793720463719,11597
150079689.49868792,0.7750421325729676,1.7506694194536176,0.0447126353229858,0.0450353843890588,0.0426305158167134,17704
150204138.0544474,2.7976449486664605,1.880359092860708,0.0459187600007434,0.0459635885351018,0.0421866237227272,18395
150334269.97233737,4.164074092817542,1.4410326206655004,0.044485335904004,0.0445499187407629,0.0401789990876354,17406
150464317.89971286,4.636544082610601,0.9849254866891132,0.0428521768362253,0.0429306425018747,0.0384842083366179,19673
150594461.2216124,4.721886153924661,1.091634135034302,0.0421321969405721,0.0422243186961094,0.0373737830582485,21878
150724555.77010882,4.170125083884586,1.2460783832906872,0.0414885965510405,0.0416002151059755,0.0373042136588766,21050
150854750.23911896,3.4005374826917167,1.3578332015544714,0.0418924959908766,0.0419040135899861,0.0384700706676204,20222
150984814.70618927,2.691230378104727,1.840755115697296,0.0432233100087478,0.0432436783107692,0.0394214526706977,19624
151114979.92672825,1.4909870940193164,2.5103611154369343,0.045186646723786,0.045205889401576,0.039959396120216,20019
151245030.41011277,-0.9470031559351002,2.781212862015125,0.0466228375522207,0.0470684503608116,0.0408308878300232,20610
151372394.25212386,-1.849571847363467,1.839325721103811,0.0431907794978723,0.0431929296961818,0.0396648127836313,20540
151502457.268967,-0.3463499319256899,0.6079036620165901,0.0377742554472911,0.0379502264650805,0.0375858703393197,19840
151629802.23455673,1.191032898827289,0.7819381535275043,0.0379377834349305,0.0381283320686659,0.037349829810115,20618
151759861.71564084,0.0887805615880054,1.504333200474229,0.0391318532990866,0.0391340850671553,0.0371178822240328,19438
151890050.27867258,-1.0800661177663329,0.8279650218707524,0.0391085850907023,0.0391131922854901,0.0382466488701813,18240
152020105.70438898,0.7202525884380409,0.4171197779479584,0.0386368986103198,0.0386504866064787,0.0384128437356158,19301
152150273.3464452,1.0094192252396132,1.2161244073641444,0.0403554441773463,0.0403852830193184,0.0389903086197806,18995
152280327.85210532,-0.5385026717956144,1.0135086404882896,0.0392979182724714,0.0394375633589717,0.038458875305812,19663
152410519.81516746,0.6291949850674093,0.5140713297695612,0.0363747697607012,0.0364605870495983,0.0361507397774677,22381
152540567.56686705,0.7939916256342104,1.4348443610567037,0.0385239825959079,0.0386288638109496,0.0367090252666231,22070
152670756.41073394,-0.644349038014378,1.3347057058246927,0.0378310317575254,0.038193749260811,0.036449360596046,20057
152798001.33674183,0.9284151039652632,0.3505607492944417,0.0368011120701378,0.0368463672639051,0.0365784677420418,19360
152928166.48345962,1.7259115335846291,0.8234405836019392,0.0367369368429226,0.0368272846552256,0.0356649619099981,18086
153055393.33254832,0.4885576224578662,1.177013729612,0.0387454430534403,0.0388971579890693,0.0376593250692029,16380
153185578.53549725,1.4574882787375871,1.0353012477160528,0.041411076237519,0.0414306883820696,0.0402301801170543,18450
153315635.69033048,1.3461497726129794,1.241484257078188,0.0448093971841028,0.044830444695012,0.0434156275270868,14811
153445806.95185342,0.3330775700791544,2.1889526296472583,0.0466479172747718,0.0474708384343012,0.0439290052193506,13165
153575863.5780427,2.506154997289768,2.6650515081990505,0.0456585034574346,0.0458443466621363,0.0393953012858443,19655
153706054.3662939,4.19559924343715,2.6049451402042885,0.0468965711025098,0.04690543352837,0.0390498302958684,20445
153836102.59175864,4.692510352242695,2.5133292751759733,0.0459449326668962,0.0459955487548424,0.03756057261912,19395
153966297.62434953,4.8295194891192965,2.476777800765884,0.0453249739301485,0.0453289903228013,0.0366406364133219,19132
154096386.0725965,4.674381235035713,2.221196866445521,0.0450680156896986,0.0450905231980802,0.0376551028245229,19681
154223700.56347808,4.491631160542133,1.9575312675648984,0.0421873738472799,0.0421985046666589,0.0355016867063333,19864
154353759.68681023,4.343711038324315,1.8072293680551836,0.0403313552582296,0.0404398880275184,0.0341656277131364,17833
154481118.6265775,4.218648963166045,1.7020838107326317,0.0413314631929382,0.0413777003796482,0.0357363907062459,18925
154611164.90380347,4.270922045213329,1.7464396914617473,0.0441173829756523,0.0445589135372698,0.0391488962421038,20276
154741353.37241042,4.258753751325066,1.8941926843554184,0.0435871251316831,0.0436426712502683,0.037744745146116,8793
154871437.4830764,4.711623686784687,1.9131677694825655,0.0451510846928271,0.0452164108490048,0.0387632230083489,9240
155001596.81909376,4.92356024721876,1.9648695661111972,0.0442350075247947,0.0444772447955101,0.0373916101303428,20842
155131670.86924517,5.242524782467031,2.0515985185266943,0.043877370330668,0.0439380975291457,0.0358467689346642,19984
155261836.35731342,5.356570705183112,1.990508658160789,0.0448181922867624,0.0448255502752892,0.0369170507627712,18023
155391899.7531789,5.552624533852755,1.93741443035858,0.0453010228794795,0.0453248579287365,0.0373192137446852,18442
155522064.66594303,5.8113267222749,2.2098590057283336,0.0456480041370671,0.0457595603218934,0.0362931020223742,19723
155649325.90815002,6.03960093827305,2.5653908291462826,0.0481809010971315,0.048196005768136,0.0374588400205151,19568
155779474.1005199,6.133011147842638,2.6375928223965976,0.049665518442367,0.0496682134280986,0.0388576201481491,18478
155906720.46142316,5.674765524012723,2.4633053333873702,0.0520521682267495,0.0530058774280516,0.0442903693893936,9981
156036904.4562986,4.806200568703355,1.8423571490506487,0.0479851762618615,0.0480651301566655,0.0420882065087523,8081
156166995.83762074,5.626134062766252,2.022446839163808,0.0475152344651787,0.0476363058782401,0.0396021518577171,13152
156297135.0563516,6.158767386209887,2.512437031886249,0.0510177468581857,0.0513455171425973,0.0413944755288174,16636
156427190.37171626,6.162851374482477,3.109133760079935,0.0523036159942003,0.0523943346802538,0.0400912754633378,15721
156557364.36771134,5.534243666116731,3.575821837050491,0.0546961844220899,0.0547799520919898,0.0420267519048397,14741
156687410.29778776,4.947658498719466,3.689339186220979,0.057993020411603,0.0580848019198469,0.0465872754605378,11643
156817618.34582144,2.927413504359272,3.72404585013587,0.0539332126497205,0.0539394072854822,0.0433410106866915,8850
156947683.97796714,2.7135772237437026,3.4984157222594554,0.0542432502898947,0.0542679555630307,0.0452238696897076,14660
157075029.35798913,2.834565029505327,3.360457083736508,0.0534648041023027,0.0534689155718207,0.0447936185270661,14640
157205120.34644967,2.4353771339751447,3.2539705188307546,0.0486473929203829,0.0487147345009886,0.0399898676766038,16183
157332428.35425958,1.9464331822527767,2.845760931798428,0.0467201019153866,0.0469490967893023,0.0402213742836774,14381
157462523.24018896,1.6983518875596737,2.543163822097317,0.0466584148694258,0.046889561950011,0.0416302613467726,16653
157592680.2472307,1.6688908128016666,2.6487269497673416,0.0480888777013976,0.0484277416171101,0.0429302148625203,17741
155906720.46142316,5.6747655240127095,2.463305333387356,0.0520521682267495,0.0530058774280516,0.0442903693893936,9981
156036904.4562986,4.806200568703351,1.8423571490506547,0.0479851762618615,0.0480651301566655,0.0420882065087523,8081
156166995.83762074,5.626134062766256,2.022446839163811,0.0475152344651787,0.0476363058782401,0.0396021518577171,13152
156297135.0563516,6.158767386209888,2.5124370318862463,0.0510177468581857,0.0513455171425973,0.0413944755288174,16636
156427190.37171626,6.162851374482451,3.10913376007997,0.0523036159942003,0.0523943346802538,0.0400912754633378,15721
156557364.36771134,5.534243666116728,3.575821837050475,0.0546961844220899,0.0547799520919898,0.0420267519048396,14741
156687410.29778776,4.947658498719497,3.689339186221016,0.057993020411603,0.0580848019198469,0.0465872754605378,11643
156817618.34582144,2.9274135043592797,3.7240458501358567,0.0539332126497205,0.0539394072854822,0.0433410106866915,8850
156947683.97796714,2.713577223743709,3.4984157222594363,0.0542432502898947,0.0542679555630307,0.0452238696897076,14660
157075029.35798913,2.8345650295053355,3.360457083736529,0.0534648041023027,0.0534689155718207,0.0447936185270661,14640
157205120.34644967,2.4353771339751416,3.253970518830742,0.0486473929203829,0.0487147345009886,0.0399898676766038,16183
157332428.35425958,1.9464331822527767,2.84576093179844,0.0467201019153866,0.0469490967893023,0.0402213742836774,14381
157462523.24018896,1.698351887559679,2.5431638220973274,0.0466584148694258,0.046889561950011,0.0416302613467726,16653
157592680.2472307,1.6688908128016575,2.648726949767333,0.0480888777013976,0.0484277416171101,0.0429302148625203,17741
157722766.89695388,1.6980710656906957,2.798304572186672,0.0504529807527498,0.0504657210423524,0.0445783277773463,13496
157852914.85347605,1.854183030663913,2.611454950757424,0.0489481825299869,0.0489526963541743,0.0435706590788339,13858
157983009.4220142,2.128571693569781,2.638880295022856,0.0496891129143385,0.0498114835473753,0.044299594889877,15881
158113148.44382697,2.1280590178587597,2.533597056905119,0.0477923847418327,0.0480313348434919,0.0427028902574256,17721
158243244.52953285,2.2672829155915704,2.5843943783177026,0.0468738967360404,0.0468885045216621,0.0411237000795137,16315
158373382.70946214,2.0636644407054088,2.9117042459008267,0.048618363394234,0.0486757025688989,0.0418467672560827,16537
158500658.3846404,1.689340168887694,3.2282552677178784,0.0489077324512394,0.0489106312814834,0.0407903550443215,17006
158630785.5303735,1.9969035513774755,3.4457747773404632,0.0506318507323496,0.0515593894289543,0.0427157710770485,14830
158758052.33172575,2.564599264842471,3.6742628762266833,0.053240568630529,0.0533145073886536,0.0431730542703202,16471
158888190.94185936,2.518613161759832,3.7830917366912153,0.0554256229518731,0.0568784752337168,0.046964270190186,19372
159018300.58974385,2.898602321598747,3.721532289840491,0.0560990012292108,0.0561157473558511,0.0461500589230922,17283
159148457.42328972,3.631649703736103,3.4650825815061923,0.0531504323259495,0.0532888382552506,0.0433739318873954,16667
159278524.86126465,4.256335725206361,3.209752123722016,0.0518286939502293,0.052081673840185,0.0424819238560411,15946
159408700.5284813,4.660443429262881,2.6218833335930687,0.0496187463839349,0.0496351058064322,0.0415531863900719,15030
159538784.92679614,5.230856943289104,2.311211997290461,0.0473237368012797,0.0473496199110155,0.0389529306005395,16213
159654794.76922593,4.959029649977399,2.178249562651739,0.046203165949222,0.0462649003701207,0.0385978142038988,11850
159799001.2217164,4.853095253958633,1.9997754645714492,0.0563188044830911,0.0565348041064499,0.0509919601068232,3621
159931976.0799222,4.96111472950591,1.6193287841079085,0.0544351476211908,0.0545212671604312,0.0496424748402039,7759
160056423.75574714,4.90305978547394,1.5616980270816236,0.0455798698866538,0.0456692271334464,0.0399713934310058,16927
160183756.68276858,4.573749121842493,1.3066127304995805,0.0453330861757122,0.0458673206667791,0.0412559729652832,14345
160313839.90334174,3.9318840699056654,1.4420781417719,0.0435846718155899,0.0435887575102195,0.0394051893833948,12955
160443996.66198006,2.957735947805588,1.4798371957883254,0.0440477013818441,0.0443728155134661,0.0413348115130185,13221
160574054.89037555,1.9730904745874736,1.8312231228118965,0.0460734225919264,0.0460830001358368,0.0430236028223791,14285
160704210.32100296,2.126578008357068,2.4151897958208632,0.0478628935510845,0.0481435511163338,0.0433305732084494,14938
160834327.30387992,2.8184171504459576,2.726949381374056,0.0521607948490267,0.052563972993844,0.0466152208820728,15236
160964447.0783934,3.3727694169198026,2.6528544288875318,0.0542564116629801,0.0560443243421249,0.0503331315648752,15342
161094563.98609716,3.4967034827898087,1.8172027618807856,0.0522211106032082,0.052593592973598,0.0488650659212213,14852
161224643.60196656,3.470731487605823,-1.62019974211391,0.0598569891745245,0.059894632994997,0.0566405210663656,14331
161351962.42197785,4.056336363624165,-4.659429748291354,0.0648391915565972,0.0649841313551012,0.0494210095356532,13544
161479344.40927702,3.8149557800269807,-4.586346873540841,0.0633460561625069,0.0635543544935727,0.0483374244461997,14881
161609362.05411384,2.350777298831328,-4.376572122661289,0.0615352976008758,0.0617378770178462,0.0489391103693537,15944
161739523.13406977,2.157219913201286,-4.233054840361011,0.0625730282211059,0.0628246831678491,0.051285630939465,17690
161869608.54876038,2.5405800809809524,-4.426233856578667,0.0607864308479953,0.0608118006970398,0.0472816662664126,17041
161999759.6659069,2.0937949394383657,-4.5426096921766135,0.0581627492516527,0.0582282697581542,0.0434522605536423,17278
162129857.65736675,0.2867532984330508,-4.863103834108394,0.0636481421379811,0.0636735852975559,0.0493882302740031,17760
162265655.10000497,-1.3956131883728369,-4.482020224523218,0.0596340454853398,0.0599398793061218,0.0469666831717395,18038
162390090.22355103,-1.546052678777219,-3.883196348590659,0.0525255580131853,0.0525456888758938,0.0411854921624405,19150
162520228.16270345,-2.2942519890115367,-3.9675310460547526,0.054832026357241,0.0548711411307983,0.0431678454553505,16986
162650310.04666167,-2.301122982940262,-3.916558631510884,0.0616419820511306,0.0618082439963764,0.0521602146310212,13496
162777617.14913818,-1.5274891232263508,-3.4093351473087594,0.0578591569762712,0.0578768076562386,0.0504722831378268,14878
162904936.43980712,-1.7559044137789313,-3.0828778460190405,0.0482293811111878,0.0482668047837773,0.0407134017691836,17752
163035061.37460414,-2.0007000090616485,-2.900674719898781,0.0522360205662028,0.0532933337239915,0.0471548831544322,18404
163165170.87169814,-2.143857122334649,-2.858126386212859,0.0555034351252793,0.0556373022793113,0.0499035292360091,18469
163295278.71912852,-3.1267083863371767,-3.0448067225037536,0.0518381793403339,0.0518418258810556,0.044220234404859,19109
163425407.39439613,-3.09685155640722,-3.4306833007164133,0.0600394849821884,0.0605825815343167,0.0429197992190249,19181
163558353.89422414,-2.7598865650956603,-3.9080241617160287,0.0845772018982653,0.0851462180961148,0.0551811503471487,19255
163685659.4899385,-2.494823406070052,-3.0429433060169533,0.0895956514007007,0.0896220207337289,0.0634876040083566,16497
163815755.35936117,-2.870657997717019,-2.5538817092861725,0.0794277134375349,0.0804419010717079,0.0547030856042316,14053
163945897.04135743,-2.2451789804556235,-2.5173272586956394,0.062944402546035,0.0639462887860271,0.0458676447797607,15114
164075881.23613808,-2.401562875691528,-2.3961032495262304,0.0477321363966141,0.0477471435855299,0.0413926182255801,15961
164203300.50583076,-2.562873862200362,-2.655907210184965,0.046281988588054,0.0471298588465126,0.0409140379414981,17077
164330610.9223959,-2.5926121085107554,-2.7055900758031486,0.0470824391310529,0.0471156774047019,0.0406344659125241,19068
164460722.6126383,-2.599009450930192,-2.823160798046011,0.0497808960396777,0.0497859379293631,0.0432099831962486,20995
164590828.40225354,-2.6682617665570114,-2.7340805386944345,0.0480861977165196,0.0481027254246888,0.041610038696875,11144
164720991.89952326,-2.775867923755756,-2.5653631835921757,0.0558288244840401,0.0558736695672899,0.0508493965977816,12306
164851073.85038748,-2.913540308328427,-2.6321002766330004,0.0720669242662826,0.0732669551203429,0.0693074037027461,12104
164981220.30658656,-2.586835153004156,-2.855855581717233,0.06751986014373,0.067996571444034,0.0632494102045997,5111
165108470.06322235,-3.578332787996456,-2.705261284830297,0.0578743933777086,0.0579906608388913,0.0521434371183249,6422
165241442.74289805,-3.768372372791251,-2.544260990881417,0.0558422419765296,0.0567056530598688,0.0510423623559041,13123
165371517.40188393,-3.9571341639772015,-2.458287530515826,0.0587252785196927,0.0587581165835086,0.0476523330432146,16087
165498851.53693944,-3.4400315284831446,-2.1507982291694865,0.057282057996445,0.0572875971354163,0.0486686569910434,13768
163815755.35936117,-2.870657997717016,-2.5538817092861508,0.0794277134375349,0.0804419010717079,0.0547030856042316,14053
163945897.04135743,-2.245178980455615,-2.517327258695645,0.062944402546035,0.0639462887860271,0.0458676447797607,15114
164075881.23613808,-2.401562875691526,-2.396103249526238,0.0477321363966141,0.0477471435855299,0.0413926182255801,15961
164203300.50583076,-2.562873862200344,-2.655907210184948,0.046281988588054,0.0471298588465126,0.0409140379414981,17077
164330610.9223959,-2.5926121085107456,-2.705590075803128,0.0470824391310529,0.0471156774047019,0.0406344659125241,19068
164460722.6126383,-2.5990094509301715,-2.8231607980459827,0.0497808960396777,0.0497859379293631,0.0432099831962486,20995
164590828.40225354,-2.66826176655703,-2.734080538694441,0.0480861977165196,0.0481027254246889,0.041610038696875,11144
164720991.89952326,-2.775867923755729,-2.5653631835921678,0.0558288244840401,0.0558736695672899,0.0508493965977816,12306
164851073.85038748,-2.913540308328425,-2.6321002766330106,0.0720669242662826,0.0732669551203429,0.0693074037027461,12104
164981220.30658656,-2.586835153004162,-2.8558555817172406,0.06751986014373,0.067996571444034,0.0632494102045997,5111
165108470.06322235,-3.5783327879964317,-2.7052612848303026,0.0578743933777086,0.0579906608388913,0.0521434371183249,6422
165241442.74289805,-3.7683723727912337,-2.544260990881412,0.0558422419765296,0.0567056530598688,0.0510423623559041,13123
165371517.40188393,-3.9571341639771815,-2.4582875305158205,0.0587252785196927,0.0587581165835086,0.0476523330432146,16087
165498851.53693944,-3.4400315284831566,-2.150798229169486,0.057282057996445,0.0572875971354163,0.0486686569910434,13768
165628950.50180677,-2.5663844248783234,-1.4253932880695417,0.0508694743483245,0.0508813477906276,0.0486658313044836,14516
165756260.47093093,-2.059079024622302,-1.355159309446118,0.0488807891458852,0.0490485210393033,0.0457599399918172,18437
165886362.51495686,-1.5891355044867002,-1.5504392209216695,0.0514648583645637,0.0515398011831455,0.0437396619573349,19895
166016495.70015913,-0.8838426052596419,-1.4679059613391898,0.0504426871063413,0.0504494105543246,0.0416082899991205,16257
166146598.88086793,0.6268807083329107,-0.7746587815336514,0.0424052969808932,0.0424106716127387,0.0399475141452337,16927
166276753.33295724,1.1532748602452758,-0.2972321230280773,0.0418650098292964,0.0418857744995489,0.0413499252680157,20184
166406829.3025516,1.5219389861332668,0.0209880783467504,0.042366372006545,0.0427697844696373,0.0423553025737326,19290
166536973.72110885,1.7952335155189714,0.4585978856981397,0.0452896051916407,0.0453295039266498,0.0446829759534926,14020
166667073.9945277,0.7153512745834516,0.8209278838858788,0.0486600781856208,0.0487005804010323,0.0481716870953993,13513
166794380.78955725,-0.3364085449694832,0.7111667089701671,0.0456631166691913,0.0457268707585006,0.0446259033760512,14827
166924495.1741963,-0.1455084170096871,-0.1416109332915258,0.0451103475731521,0.0467593216511165,0.0467078728483859,14867
167054614.67972815,0.0113165007092297,-1.3264417167363094,0.0484828888080891,0.0485154815860894,0.0452580302669168,17553
